[2025-10-12 10:14:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:14] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:14:15] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2464133200496 at 239.0.0.10:5105 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:03] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_0_2054943111840 at 239.0.0.10:5108
[2025-10-12 10:19:03] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5108 (Thread: MainThread, Func: create_group)
[2025-10-12 10:19:03] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_0_2054943111840 joined group 239.0.0.10:5108 (loopback disabled)
[2025-10-12 10:19:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:23] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:19:46] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:20:16] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2054943111840 at 239.0.0.10:5108 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 10:20:31] [INFO] [MulticastManager] [MULTICAST] Removed group ROOM_0_2054943111840 (239.0.0.10:5108)
[2025-10-12 10:20:31] [INFO] [MulticastManager] [MULTICAST] Đã dọn dẹp tất cả groups
[2025-10-12 10:50:43] [INFO] [MulticastManager] [MULTICAST] Đã dọn dẹp tất cả groups
[2025-10-12 10:58:40] [INFO] [MulticastManager] [MULTICAST] Đã dọn dẹp tất cả groups
[2025-10-12 15:21:31] [INFO] [MulticastManager] [MULTICAST] Đã dọn dẹp tất cả groups
[2025-10-12 15:56:42] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_0_2377522153328 at 239.0.0.10:5745
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5745 (Thread: MainThread, Func: create_group)
[2025-10-12 15:56:42] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_0_2377522153328 joined group 239.0.0.10:5745 (loopback disabled)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:56:57] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:57:27] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:57:58] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:58:28] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:58:58] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:59:28] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 15:59:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:00:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:00:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:01:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:01:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:02:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:03:00] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:03:30] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:04:00] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:04:30] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:05:01] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:05:31] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:06:01] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:06:32] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:07:02] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:07:32] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:08:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:08:33] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:09:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:09:34] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:10:04] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2377522153328 at 239.0.0.10:5745 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:21] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_0_1843838918176 at 239.0.0.10:5408
[2025-10-12 16:20:21] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5408 (Thread: MainThread, Func: create_group)
[2025-10-12 16:20:21] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_0_1843838918176 joined group 239.0.0.10:5408 (loopback disabled)
[2025-10-12 16:20:21] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:20:47] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:21:08] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:21:38] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:22:08] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:22:38] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:23:08] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:23:39] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:24:09] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:24:39] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:25:09] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:25:40] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:26:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:26:40] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:27:10] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:27:41] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:28:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:28:41] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:29:11] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:29:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:30:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:30:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:31:12] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:31:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:32:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:32:43] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:33:13] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_1843838918176 at 239.0.0.10:5408 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:33:41] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_0_2241845002992 at 239.0.0.10:5309
[2025-10-12 16:33:41] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5309 (Thread: MainThread, Func: create_group)
[2025-10-12 16:33:41] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_0_2241845002992 joined group 239.0.0.10:5309 (loopback disabled)
[2025-10-12 16:33:41] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:03] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:28] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:34:58] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:35:28] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:35:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:36:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:36:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:37:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:37:59] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:38:30] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:39:00] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2241845002992 at 239.0.0.10:5309 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:39:42] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_0_2361407777360 at 239.0.0.10:5190
[2025-10-12 16:39:42] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5190 (Thread: MainThread, Func: create_group)
[2025-10-12 16:39:42] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_0_2361407777360 joined group 239.0.0.10:5190 (loopback disabled)
[2025-10-12 16:39:42] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_0_2361407777360 at 239.0.0.10:5190 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:40:07] [INFO] [MulticastManager] [MULTICAST] Creating group for ROOM_1_2361407770544 at 239.0.0.11:5427
[2025-10-12 16:40:07] [DEBUG] [MulticastManager] [MULTICAST] Socket bound to port 5427 (Thread: MainThread, Func: create_group)
[2025-10-12 16:40:07] [INFO] [MulticastManager] [MULTICAST] ✅ Room ROOM_1_2361407770544 joined group 239.0.0.11:5427 (loopback disabled)
[2025-10-12 16:40:07] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_1_2361407770544 at 239.0.0.11:5427 (Thread: MainThread, Func: broadcast_to_room)
[2025-10-12 16:40:29] [DEBUG] [MulticastManager] [MULTICAST] Broadcast to ROOM_1_2361407770544 at 239.0.0.11:5427 (Thread: MainThread, Func: broadcast_to_room)
